timestamp,mid,spread,depth,volume
1747574731.1311777,2511.585,0.010000000000218279,1710.31,2027.3200000000002
1747574731.2309065,2511.585,0.010000000000218279,1714.6,2033.17
1747574731.3315432,2511.585,0.010000000000218279,1614.67,1933.24
1747574731.4306922,2511.585,0.010000000000218279,1614.67,1933.24
1747574731.5303266,2511.585,0.010000000000218279,1543.66,1842.38
1747574731.6306677,2511.585,0.010000000000218279,1543.6100000000001,1817.18
1747574731.7305212,2511.585,0.010000000000218279,1612.8600000000001,1886.43
1747574731.8305461,2511.585,0.010000000000218279,1613.33,1886.9
1747574731.9310994,2511.585,0.010000000000218279,1819.1799999999998,2027.12
1747574732.0313296,2511.585,0.010000000000218279,1615.67,1823.6100000000001
1747574732.1313097,2511.585,0.010000000000218279,1347.62,1555.56
1747574732.2319255,2511.585,0.010000000000218279,1267.99,1475.93
1747574732.33183,2511.585,0.010000000000218279,1265.46,1473.4
1747574732.4309862,2511.585,0.010000000000218279,1267.4099999999999,1475.35
1747574732.5305765,2511.585,0.010000000000218279,1267.4,1475.3400000000001
1747574732.6366467,2511.5950000000003,0.009999999999763531,1683.13,1997.1599999999999
1747574732.731086,2511.5950000000003,0.009999999999763531,1631.53,1945.4299999999998
1747574732.8362286,2511.5950000000003,0.009999999999763531,1454.08,1767.98
1747574732.931817,2511.5950000000003,0.009999999999763531,1446.05,1759.95
1747574733.0374973,2511.5950000000003,0.009999999999763531,1167.8500000000001,1322.97
1747574733.1370106,2511.5950000000003,0.009999999999763531,1157.5700000000002,1312.73
1747574733.2317111,2511.5950000000003,0.009999999999763531,1159.65,1314.81
1747574733.3305156,2511.5950000000003,0.009999999999763531,1159.62,1314.78
1747574733.4326732,2511.5950000000003,0.009999999999763531,1159.6399999999999,1314.8
1747574733.5370142,2511.5950000000003,0.009999999999763531,1290.98,1452.5399999999997
1747574733.637437,2511.5950000000003,0.009999999999763531,1123.95,1285.51
1747574733.734341,2511.5950000000003,0.009999999999763531,1106.4,1267.96
1747574733.8376367,2511.5950000000003,0.009999999999763531,1106.75,1268.31
1747574733.9455047,2511.5950000000003,0.009999999999763531,1096.77,1258.33
1747574734.0451767,2511.605,0.010000000000218279,3559.1899999999996,4605.79
1747574734.146559,2511.605,0.010000000000218279,3546.79,3822.82
1747574734.2370217,2511.605,0.010000000000218279,3542.18,3821.06
1747574734.3319144,2511.605,0.010000000000218279,3496.29,3772.9
1747574734.4378362,2511.605,0.010000000000218279,3498.04,3772.53
1747574734.5306573,2511.605,0.010000000000218279,3498.43,3772.91
1747574734.6320102,2511.605,0.010000000000218279,3299.02,3573.5
1747574734.7313132,2511.605,0.010000000000218279,3302.37,3576.85
1747574734.8307078,2511.605,0.010000000000218279,3302.37,3578.99
1747574734.9301507,2511.605,0.010000000000218279,3302.37,3578.99
1747574735.0479853,2511.7650000000003,0.009999999999763531,2642.95,3394.65
1747574735.142384,2511.7650000000003,0.009999999999763531,2496.77,2745.97
1747574735.2376344,2511.7650000000003,0.009999999999763531,2496.77,2745.97
1747574735.3310435,2511.7650000000003,0.009999999999763531,2498.95,2753.7999999999997
1747574735.4314737,2511.7650000000003,0.009999999999763531,2492.75,2747.5999999999995
1747574735.5397108,2511.7650000000003,0.009999999999763531,2713.34,2966.0199999999995
1747574735.6378324,2511.7650000000003,0.009999999999763531,2654.35,3024.93
1747574735.7374208,2511.7650000000003,0.009999999999763531,2243.92,2614.5
1747574735.8372734,2511.7650000000003,0.009999999999763531,1993.42,2364.3
1747574735.931378,2511.7650000000003,0.009999999999763531,1994.21,2365.09
1747574736.0316055,2511.7650000000003,0.009999999999763531,1677.02,2047.8999999999999
1747574736.1320937,2511.7650000000003,0.009999999999763531,1812.8000000000002,2144.14
1747574736.2312865,2511.7650000000003,0.009999999999763531,1733.17,1954.5099999999998
1747574736.331637,2511.7650000000003,0.009999999999763531,1705.33,1887.5299999999997
1747574736.431251,2511.7650000000003,0.009999999999763531,1717.18,1915.1399999999999
1747574736.536038,2511.7650000000003,0.009999999999763531,2195.21,2368.18
1747574736.631246,2511.7650000000003,0.009999999999763531,2197.58,2438.8
1747574736.7665308,2511.325,0.009999999999763531,1040.07,1619.6699999999998
1747574736.859384,2511.4849999999997,0.009999999999763531,2471.69,3099.9
1747574736.9370835,2511.4849999999997,0.009999999999763531,1711.1899999999998,1808.8199999999997
1747574737.0371835,2511.4849999999997,0.009999999999763531,1758.62,1848.6299999999999
1747574737.1379824,2511.4849999999997,0.009999999999763531,2042.56,2570.98
1747574737.23199,2511.4849999999997,0.009999999999763531,1939.65,2131.88
1747574737.3379917,2511.4849999999997,0.009999999999763531,1619.15,1812.9
1747574737.436762,2511.4849999999997,0.009999999999763531,1631.87,1825.62
1747574737.5363545,2511.4849999999997,0.009999999999763531,1630.3300000000002,1824.0800000000002
1747574737.6311367,2511.4849999999997,0.009999999999763531,1554.7400000000002,1760.1100000000001
1747574737.731901,2511.4849999999997,0.009999999999763531,1475.75,1708.74
1747574737.8408296,2511.4849999999997,0.009999999999763531,1240.87,1474.26
1747574737.931526,2511.4849999999997,0.009999999999763531,1242.22,1475.6100000000001
1747574738.0363374,2511.4849999999997,0.009999999999763531,1243.62,1477.01
1747574738.1305404,2511.4849999999997,0.009999999999763531,1206.43,1439.82
1747574738.2309813,2511.4849999999997,0.009999999999763531,1208.28,1442.1699999999998
1747574738.3304772,2511.4849999999997,0.009999999999763531,1207.11,1441.0
1747574738.4321668,2511.4849999999997,0.009999999999763531,1211.87,1445.7599999999998
1747574738.5310597,2511.4849999999997,0.009999999999763531,1210.02,1443.9099999999999
1747574738.630375,2511.4849999999997,0.009999999999763531,1210.28,1432.5500000000002
1747574738.7307875,2511.4849999999997,0.009999999999763531,1212.5900000000001,1424.6100000000001
1747574738.8307047,2511.4849999999997,0.009999999999763531,1212.5900000000001,1427.3000000000002
1747574738.9329567,2511.4849999999997,0.009999999999763531,1212.1000000000001,1426.8100000000002
1747574739.0476649,2511.6549999999997,0.009999999999763531,282.18,3591.7400000000002
1747574739.1599112,2511.745,0.010000000000218279,2510.7200000000003,2692.27
1747574739.2428598,2511.745,0.010000000000218279,2575.7400000000002,2775.29
1747574739.34256,2511.785,0.009999999999763531,3273.5899999999997,3562.26
1747574739.4378788,2511.785,0.009999999999763531,3319.87,3619.0600000000004
1747574739.536962,2511.785,0.009999999999763531,3365.35,3664.54
1747574739.642591,2511.785,0.009999999999763531,3668.83,4045.05
1747574739.7317903,2511.785,0.009999999999763531,3364.08,3685.43
1747574739.842176,2511.785,0.009999999999763531,2621.88,2921.96
1747574739.9406154,2511.785,0.009999999999763531,2500.07,2833.44
1747574740.0309405,2511.785,0.009999999999763531,2502.18,2835.55
1747574740.131066,2511.785,0.009999999999763531,2562.9700000000003,2874.1200000000003
1747574740.2371209,2511.785,0.009999999999763531,2923.81,3234.5800000000004
1747574740.3316824,2511.785,0.009999999999763531,2851.3,3162.0700000000006
1747574740.4329064,2511.785,0.009999999999763531,2889.55,3200.3200000000006
1747574740.5307555,2511.785,0.009999999999763531,3301.93,3616.16
1747574740.6307697,2511.785,0.009999999999763531,3271.84,3586.0700000000006
1747574740.731422,2511.785,0.009999999999763531,3269.85,3584.08
1747574740.8319752,2511.785,0.009999999999763531,3190.25,3504.4800000000005
1747574740.9327989,2511.785,0.009999999999763531,3133.4700000000003,3447.7000000000007
1747574741.0327857,2511.785,0.009999999999763531,3212.23,3538.76
1747574741.1423886,2511.785,0.009999999999763531,3216.67,3543.2000000000007
1747574741.2312586,2511.785,0.009999999999763531,3137.4300000000003,3463.9600000000005
1747574741.3317752,2511.785,0.009999999999763531,3118.2,3444.7300000000005
1747574741.4314692,2511.785,0.009999999999763531,3118.2,3444.7300000000005
